gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group D,high school,free/reduced,none,71,91,88
male,group C,some high school,standard,completed,66,60,65
male,group B,associate's degree,standard,none,72,66,63
male,group C,associate's degree,free/reduced,completed,44,60,57
female,group D,high school,standard,none,55,53,62
female,group A,high school,standard,none,61,62,58
male,group D,bachelor's degree,standard,none,64,57,58
female,group C,high school,standard,none,80,89,89
male,group E,high school,free/reduced,completed,78,70,70
male,group C,some college,standard,none,53,46,41
female,group C,some college,free/reduced,none,74,83,81
female,group B,associate's degree,free/reduced,none,40,53,49
female,group E,high school,free/reduced,none,52,65,62
female,group B,some high school,standard,none,56,68,65
female,group C,some high school,standard,none,55,78,78
female,group D,some high school,standard,none,46,55,58
female,group A,some high school,standard,none,61,63,63
male,group E,some college,standard,completed,76,65,70
male,group A,associate's degree,standard,none,63,67,49
male,group A,some college,free/reduced,completed,32,31,30
female,group B,some college,standard,none,82,88,87
male,group E,high school,standard,none,66,53,48
male,group D,bachelor's degree,standard,none,80,73,68
female,group A,associate's degree,standard,none,77,91,82
female,group A,some high school,standard,completed,68,75,71
female,group B,high school,standard,completed,63,71,75
female,group C,some college,free/reduced,completed,86,90,91
male,group C,some college,free/reduced,none,40,39,37
female,group D,associate's degree,standard,none,70,77,74
male,group B,associate's degree,standard,none,87,85,83
male,group D,some high school,free/reduced,none,53,55,49
male,group B,master's degree,standard,none,83,91,87
male,group C,high school,standard,none,64,67,57
male,group B,some high school,free/reduced,none,70,68,69
female,group C,high school,free/reduced,none,50,67,63
female,group A,master's degree,standard,none,88,94,95
male,group B,bachelor's degree,free/reduced,completed,68,62,64
male,group C,some college,free/reduced,completed,52,60,57
female,group B,some high school,standard,none,53,62,57
male,group C,some high school,standard,completed,80,74,73
male,group E,some college,free/reduced,none,68,63,59
male,group C,some college,free/reduced,none,63,65,55
male,group E,some high school,standard,none,79,68,71
male,group C,some high school,free/reduced,none,74,63,61
female,group C,some high school,standard,none,57,74,73
female,group D,associate's degree,standard,completed,89,93,100
female,group B,some college,free/reduced,none,72,82,77
female,group C,some high school,standard,none,76,84,84
female,group C,high school,free/reduced,none,23,35,32
male,group B,some high school,free/reduced,none,53,64,53
female,group B,some college,standard,completed,52,65,67
female,group D,bachelor's degree,free/reduced,completed,85,97,99
male,group C,bachelor's degree,free/reduced,completed,87,89,89
male,group D,master's degree,standard,none,80,73,81
female,group C,some college,free/reduced,none,55,66,66
female,group C,some high school,standard,none,56,58,55
male,group D,bachelor's degree,free/reduced,completed,53,68,66
male,group C,some college,standard,none,62,64,56
female,group C,master's degree,standard,none,96,100,100
male,group C,high school,standard,none,71,71,65
female,group E,bachelor's degree,free/reduced,completed,79,89,92
female,group C,some college,standard,none,83,96,90
female,group B,high school,standard,none,60,81,71
male,group E,associate's degree,free/reduced,none,84,82,75
male,group C,some college,standard,none,64,62,59
female,group C,some high school,standard,none,88,90,92
male,group E,some college,standard,none,69,55,59
female,group C,associate's degree,standard,completed,68,81,84
male,group E,associate's degree,standard,none,83,63,61
female,group C,high school,standard,none,63,76,69
female,group C,some college,standard,none,74,87,78
male,group C,high school,free/reduced,none,23,32,25
female,group C,high school,standard,completed,77,92,95
female,group E,some college,standard,none,77,66,70
female,group E,high school,free/reduced,completed,73,77,74
female,group D,high school,standard,completed,62,71,77
male,group C,some college,standard,none,71,60,66
female,group D,associate's degree,free/reduced,none,36,56,52
female,group E,some high school,free/reduced,none,49,68,63
female,group C,some college,free/reduced,none,61,70,68
male,group E,bachelor's degree,free/reduced,none,75,70,68
male,group D,some high school,standard,none,95,83,81
male,group D,high school,standard,none,80,78,70
male,group D,bachelor's degree,free/reduced,none,78,80,83
female,group B,some college,standard,completed,75,90,87
male,group D,bachelor's degree,standard,none,72,63,67
female,group D,some high school,standard,none,69,74,81
male,group C,associate's degree,standard,none,77,68,64
female,group D,some college,free/reduced,none,37,47,49
female,group C,associate's degree,standard,completed,71,80,80
male,group C,some high school,free/reduced,none,65,67,62
female,group D,some college,standard,completed,70,81,83
male,group B,high school,standard,completed,90,82,78
female,group A,bachelor's degree,free/reduced,completed,81,89,87
male,group D,associate's degree,standard,none,48,56,56
male,group A,bachelor's degree,standard,none,52,54,47
female,group C,some college,standard,none,41,53,55
female,group B,high school,standard,completed,66,75,74
male,group B,bachelor's degree,free/reduced,none,67,75,67
female,group C,associate's degree,free/reduced,none,57,52,60
male,group C,associate's degree,standard,completed,63,63,63
female,group C,some college,standard,none,76,84,84
female,group C,some high school,free/reduced,none,61,78,69
male,group E,some college,standard,none,76,77,69
female,group D,high school,standard,completed,62,79,74
male,group E,some college,free/reduced,none,76,67,64
female,group C,associate's degree,free/reduced,none,39,50,47
male,group C,high school,free/reduced,none,42,38,39
female,group A,master's degree,standard,completed,42,54,60
female,group C,some college,standard,completed,80,93,99
female,group E,some high school,standard,none,46,46,44
female,group E,some college,standard,none,49,49,53
female,group B,bachelor's degree,standard,none,77,87,91
female,group D,associate's degree,free/reduced,none,68,67,69
female,group D,associate's degree,standard,none,53,64,61
female,group E,associate's degree,free/reduced,none,56,71,67
female,group C,high school,standard,completed,70,85,85
male,group E,some college,free/reduced,completed,91,77,80
female,group B,some high school,standard,none,65,61,65
male,group D,some high school,standard,completed,64,69,70
female,group D,bachelor's degree,standard,completed,57,68,67
male,group E,associate's degree,standard,none,95,91,86
male,group C,high school,standard,none,83,75,70
male,group C,associate's degree,standard,none,92,83,77
male,group A,some college,free/reduced,completed,44,39,38
male,group D,some college,standard,none,64,58,50
female,group A,some college,standard,completed,95,96,100
male,group C,associate's degree,standard,none,80,85,79
male,group C,some high school,free/reduced,none,46,44,39
female,group B,bachelor's degree,standard,completed,65,84,80
male,group C,bachelor's degree,free/reduced,none,51,53,47
female,group E,associate's degree,free/reduced,completed,79,94,93
male,group E,some college,standard,none,79,77,77
male,group D,high school,standard,completed,73,80,82
female,group D,some college,free/reduced,none,65,75,76
female,group C,associate's degree,standard,completed,69,79,82
female,group C,high school,standard,none,60,62,60
female,group B,some high school,standard,none,59,72,67
male,group C,some high school,free/reduced,completed,72,79,70
female,group A,associate's degree,free/reduced,none,56,65,64
male,group C,some college,standard,none,57,56,60
female,group C,some college,standard,none,64,74,78
male,group B,master's degree,standard,completed,67,67,69
male,group D,some high school,free/reduced,none,52,44,42
female,group B,some college,free/reduced,none,39,50,43
female,group C,some high school,free/reduced,none,56,67,65
female,group B,associate's degree,standard,none,62,64,64
female,group C,some high school,free/reduced,completed,52,63,63
male,group B,associate's degree,standard,none,61,54,48
female,group C,high school,free/reduced,none,27,47,43
male,group E,associate's degree,standard,none,75,67,70
male,group D,some college,free/reduced,none,39,38,29
male,group E,some college,standard,none,80,73,74
male,group C,some high school,standard,none,59,43,38
female,group E,associate's degree,standard,none,67,70,66
female,group D,bachelor's degree,free/reduced,none,73,77,83
female,group E,high school,free/reduced,none,41,52,46
male,group A,associate's degree,free/reduced,none,49,56,53
female,group B,high school,free/reduced,none,52,74,69
female,group E,associate's degree,standard,none,93,98,96
male,group B,high school,standard,none,79,74,75
female,group C,bachelor's degree,standard,none,47,51,49
male,group B,high school,standard,completed,55,52,55
male,group C,high school,free/reduced,none,74,78,68
male,group C,associate's degree,free/reduced,completed,63,64,65
female,group A,some college,standard,completed,62,81,82
female,group D,associate's degree,standard,completed,79,91,92
female,group C,high school,standard,none,65,73,67
female,group C,some college,free/reduced,completed,56,74,79
female,group C,some high school,free/reduced,none,36,51,42
male,group B,some high school,standard,completed,100,90,89
female,group B,some college,standard,completed,54,70,70
male,group D,associate's degree,free/reduced,none,65,71,68
female,group E,associate's degree,standard,completed,66,70,72
male,group C,some high school,standard,completed,70,68,62
male,group E,associate's degree,standard,none,57,48,46
female,group D,associate's degree,standard,none,72,79,79
female,group B,master's degree,standard,none,88,96,97
male,group E,some college,free/reduced,none,89,78,73
male,group B,associate's degree,standard,completed,69,78,77
female,group C,high school,standard,completed,68,81,83
female,group A,master's degree,standard,none,80,99,91
male,group B,some college,free/reduced,none,56,51,46
female,group E,bachelor's degree,free/reduced,none,66,70,68
male,group D,associate's degree,standard,none,70,66,59
male,group D,bachelor's degree,standard,completed,71,58,66
female,group D,high school,free/reduced,none,44,56,55
male,group C,associate's degree,standard,none,68,66,68
female,group C,some high school,standard,none,72,83,79
female,group C,high school,free/reduced,none,45,46,40
female,group B,some college,standard,completed,68,76,76
female,group C,master's degree,free/reduced,completed,66,86,83
female,group B,associate's degree,standard,none,54,73,63
male,group E,high school,standard,none,72,61,62
female,group D,high school,standard,none,64,73,77
male,group A,some high school,standard,none,55,54,52
male,group D,associate's degree,free/reduced,completed,75,72,67
female,group B,some college,free/reduced,none,49,71,72
male,group B,associate's degree,standard,none,72,71,68
female,group E,bachelor's degree,standard,none,88,89,90
female,group E,high school,standard,none,75,82,72
female,group D,some high school,standard,none,66,82,77
female,group C,associate's degree,standard,completed,68,76,75
female,group E,some college,standard,none,90,96,95
female,group C,bachelor's degree,free/reduced,none,32,42,42
female,group C,associate's degree,standard,none,63,68,67
male,group D,bachelor's degree,standard,completed,83,75,83
male,group B,bachelor's degree,standard,none,90,82,79
male,group B,high school,standard,none,66,53,49
male,group D,some high school,free/reduced,none,44,37,35
male,group C,high school,free/reduced,completed,34,34,26
male,group B,some college,standard,none,41,56,46
female,group E,associate's degree,standard,none,75,81,73
female,group E,associate's degree,standard,none,90,100,90
male,group B,associate's degree,standard,none,85,90,83
female,group E,bachelor's degree,standard,none,100,100,98
male,group D,some college,free/reduced,none,49,55,46
male,group D,associate's degree,standard,none,79,78,71
male,group C,bachelor's degree,standard,completed,99,98,100
female,group D,some high school,free/reduced,none,52,65,62
female,group C,some high school,free/reduced,none,56,63,60
male,group E,bachelor's degree,free/reduced,none,58,69,65
female,group C,bachelor's degree,standard,none,51,55,54
female,group B,associate's degree,standard,completed,77,94,97
male,group B,some high school,free/reduced,none,42,44,36
female,group E,associate's degree,standard,completed,78,88,86
female,group E,some college,free/reduced,completed,89,87,88
male,group B,some high school,standard,none,88,70,64
female,group B,some college,free/reduced,completed,52,68,76
male,group C,high school,standard,none,63,62,58
female,group D,associate's degree,standard,completed,90,97,100
female,group C,some college,free/reduced,none,75,73,72
female,group D,some college,free/reduced,completed,57,66,73
male,group C,high school,standard,completed,77,71,70
female,group C,high school,free/reduced,none,43,54,48
male,group A,associate's degree,standard,none,60,61,52
female,group B,associate's degree,standard,completed,72,77,77
male,group A,some college,free/reduced,none,31,35,27
male,group C,some high school,free/reduced,none,59,57,52
male,group B,some high school,standard,none,53,39,42
female,group C,master's degree,free/reduced,none,57,68,68
male,group D,high school,standard,none,70,65,66
male,group C,high school,standard,none,61,74,66
female,group B,bachelor's degree,standard,none,67,76,73
male,group D,high school,free/reduced,completed,52,49,50
male,group D,bachelor's degree,standard,none,90,75,73
female,group B,some high school,free/reduced,none,60,66,62
male,group D,some college,standard,completed,65,63,69
female,group B,high school,free/reduced,none,75,87,83
male,group D,some high school,standard,none,77,62,69
female,group D,some college,standard,none,71,75,81
male,group B,high school,standard,none,71,72,68
male,group B,high school,standard,none,59,51,51
male,group C,some college,free/reduced,none,43,46,40
male,group E,high school,standard,none,64,42,47
female,group D,some college,free/reduced,none,56,63,66
female,group B,some college,free/reduced,none,71,80,76
male,group B,high school,free/reduced,none,63,58,59
male,group B,associate's degree,free/reduced,none,61,66,62
male,group B,master's degree,standard,none,91,84,88
female,group D,bachelor's degree,standard,completed,93,100,100
female,group C,associate's degree,standard,none,80,83,87
male,group C,bachelor's degree,standard,completed,98,93,92
female,group B,some high school,standard,none,81,90,86
female,group C,associate's degree,standard,none,62,71,71
female,group B,associate's degree,free/reduced,none,40,61,57
male,group E,some college,free/reduced,none,89,84,80
male,group E,some college,standard,none,77,69,67
female,group B,some college,standard,none,76,81,86
male,group E,high school,free/reduced,none,91,74,70
male,group D,some college,standard,none,45,33,35
male,group E,master's degree,free/reduced,completed,72,67,69
male,group C,high school,free/reduced,none,44,47,46
female,group E,master's degree,standard,none,71,74,73
male,group B,high school,standard,none,74,53,56
female,group E,some high school,standard,completed,94,100,100
female,group C,associate's degree,standard,completed,67,73,82
male,group B,high school,standard,none,66,58,64
male,group C,bachelor's degree,standard,completed,58,58,57
female,group D,some college,standard,completed,77,92,97
male,group C,bachelor's degree,free/reduced,none,30,31,29
male,group A,some high school,standard,none,60,59,55
male,group D,some high school,standard,completed,48,40,46
female,group C,bachelor's degree,standard,none,63,76,73
male,group C,some college,standard,completed,73,70,71
male,group B,associate's degree,standard,none,46,51,45
female,group D,some college,standard,completed,78,80,88
female,group D,high school,standard,completed,77,87,84
female,group B,high school,free/reduced,none,52,54,57
male,group A,bachelor's degree,standard,none,83,77,81
male,group D,associate's degree,standard,none,94,76,79
female,group C,high school,free/reduced,completed,63,77,81
male,group B,some college,free/reduced,none,64,70,65
female,group A,some high school,free/reduced,none,48,53,52
male,group B,master's degree,free/reduced,none,66,72,58
male,group D,some college,standard,none,64,70,66
female,group E,bachelor's degree,free/reduced,completed,70,84,88
female,group C,some high school,standard,none,80,81,86
male,group C,bachelor's degree,free/reduced,completed,72,69,75
female,group A,associate's degree,free/reduced,none,49,65,58
female,group D,associate's degree,standard,completed,73,78,81
female,group D,some high school,free/reduced,completed,76,89,91
male,group D,associate's degree,standard,none,77,67,67
female,group E,high school,standard,none,79,81,80
female,group C,high school,free/reduced,none,58,66,62
male,group B,some college,standard,none,67,57,61
female,group A,high school,standard,none,50,49,55
female,group E,some high school,standard,none,75,90,87
male,group D,some college,standard,completed,79,82,86
female,group B,high school,standard,completed,59,72,69
male,group C,high school,free/reduced,none,59,53,54
male,group E,master's degree,standard,none,100,85,91
male,group E,associate's degree,free/reduced,none,65,60,59
female,group D,some high school,free/reduced,none,37,58,49
male,group E,some high school,free/reduced,none,85,75,70
male,group C,some college,free/reduced,none,47,52,50
male,group E,some high school,free/reduced,none,77,74,69
female,group B,associate's degree,standard,none,44,53,56
male,group D,some college,free/reduced,completed,59,52,56
female,group B,some high school,free/reduced,none,51,49,47
male,group B,high school,standard,none,70,57,54
male,group C,some high school,standard,none,55,47,46
male,group C,associate's degree,standard,none,94,85,86
male,group C,some high school,standard,none,59,54,52
female,group C,associate's degree,standard,completed,78,89,96
female,group C,some college,free/reduced,none,5,26,20
female,group D,master's degree,standard,none,79,86,83
male,group C,some college,standard,completed,63,56,53
male,group C,bachelor's degree,standard,none,77,75,76
female,group C,some college,standard,none,54,58,59
male,group C,high school,standard,none,81,63,68
male,group C,some college,standard,none,78,74,74
male,group D,associate's degree,standard,none,78,67,74
male,group D,some high school,standard,none,93,86,77
male,group C,some high school,standard,none,47,51,42
male,group A,some college,standard,completed,79,82,81
female,group B,high school,free/reduced,none,66,82,77
male,group D,associate's degree,standard,none,78,69,69
female,group C,high school,free/reduced,none,42,57,56
female,group B,some college,standard,completed,74,77,87
male,group E,some college,standard,completed,97,84,95
male,group D,high school,standard,none,91,81,78
female,group E,high school,free/reduced,none,35,46,43
male,group D,some high school,free/reduced,none,64,63,61
male,group C,associate's degree,standard,none,51,51,46
male,group B,associate's degree,standard,none,68,67,67
male,group A,bachelor's degree,standard,none,69,70,73
female,group B,some high school,standard,completed,63,75,73
female,group D,some college,standard,none,75,87,81
male,group D,some college,standard,none,53,59,55
male,group E,high school,standard,none,66,64,57
female,group D,some college,standard,none,48,64,57
male,group C,some college,standard,none,65,65,60
female,group C,bachelor's degree,standard,none,90,88,88
female,group B,some high school,standard,completed,37,54,53
male,group B,associate's degree,standard,completed,72,64,70
male,group B,associate's degree,free/reduced,completed,62,55,54
female,group E,bachelor's degree,standard,none,99,96,100
female,group D,some college,free/reduced,none,63,74,76
male,group D,some college,standard,completed,71,57,64
female,group C,some high school,standard,none,50,57,60
female,group B,associate's degree,standard,none,75,84,77
female,group C,associate's degree,standard,none,73,92,86
male,group B,associate's degree,free/reduced,none,69,68,63
male,group D,some high school,standard,none,61,56,54
male,group C,some high school,free/reduced,none,52,57,45
female,group B,some college,free/reduced,none,50,51,49
male,group D,some college,standard,completed,94,89,95
female,group B,some college,standard,none,74,74,70
female,group D,some college,standard,none,98,100,94
male,group C,associate's degree,free/reduced,none,47,52,47
female,group D,high school,free/reduced,completed,54,61,65
female,group D,bachelor's degree,standard,none,48,56,60
male,group D,some college,standard,none,78,61,64
male,group E,bachelor's degree,free/reduced,none,98,89,83
male,group C,associate's degree,standard,none,68,55,49
male,group D,some high school,free/reduced,completed,73,70,66
female,group D,associate's degree,free/reduced,none,52,57,58
male,group C,associate's degree,standard,none,52,48,43
male,group B,associate's degree,free/reduced,none,56,64,60
female,group D,high school,free/reduced,completed,59,70,73
female,group E,some college,free/reduced,none,63,68,66
male,group B,bachelor's degree,standard,none,61,45,45
female,group E,high school,standard,none,68,81,80
male,group A,bachelor's degree,standard,completed,84,90,84
male,group C,some college,free/reduced,none,80,71,72
female,group E,associate's degree,free/reduced,none,86,99,95
female,group E,some high school,standard,none,82,89,92
female,group A,master's degree,standard,completed,47,58,58
female,group D,some college,standard,none,66,74,72
male,group B,master's degree,standard,completed,82,91,90
female,group C,high school,free/reduced,completed,73,86,86
female,group D,associate's degree,standard,none,53,56,62
male,group C,some college,standard,none,66,67,66
male,group C,some high school,free/reduced,completed,62,54,57
female,group C,some high school,free/reduced,none,53,56,61
female,group A,associate's degree,standard,none,77,82,82
male,group C,some high school,standard,completed,81,82,80
male,group B,associate's degree,standard,none,64,61,53
female,group C,high school,standard,completed,65,60,70
female,group E,associate's degree,standard,completed,73,66,71
female,group C,some college,free/reduced,none,35,49,46
female,group D,associate's degree,standard,none,57,60,61
male,group B,some high school,standard,none,56,48,39
female,group C,associate's degree,free/reduced,none,59,67,66
female,group E,high school,free/reduced,completed,72,81,86
male,group C,some high school,standard,none,88,86,81
male,group D,some high school,standard,completed,75,71,68
male,group B,some high school,free/reduced,completed,74,82,79
male,group E,bachelor's degree,free/reduced,completed,83,84,82
female,group E,associate's degree,free/reduced,none,71,90,85
male,group D,associate's degree,standard,completed,95,85,87
male,group E,some high school,standard,completed,75,61,56
male,group D,bachelor's degree,free/reduced,completed,61,61,66
male,group B,master's degree,free/reduced,none,71,61,66
male,group C,some college,free/reduced,none,56,60,55
male,group E,high school,standard,none,84,71,73
female,group D,bachelor's degree,standard,none,77,77,79
male,group B,bachelor's degree,standard,none,56,58,58
male,group E,associate's degree,free/reduced,completed,68,72,72
male,group B,some high school,standard,none,60,58,58
male,group B,master's degree,standard,none,82,83,81
male,group D,bachelor's degree,standard,none,72,68,66
male,group A,some college,free/reduced,none,65,60,59
male,group E,some college,standard,none,92,78,78
female,group B,high school,standard,none,63,72,74
male,group D,high school,free/reduced,none,69,60,62
female,group B,high school,standard,none,56,65,63
female,group B,associate's degree,standard,completed,65,75,80
female,group B,associate's degree,standard,none,46,58,54
male,group D,high school,free/reduced,none,53,60,48
female,group C,associate's degree,standard,none,71,81,77
male,group D,some high school,standard,none,42,46,41
female,group D,high school,standard,none,71,78,83
male,group D,associate's degree,standard,none,81,74,73
male,group D,high school,standard,completed,69,55,56
male,group D,some college,free/reduced,completed,68,71,72
female,group C,master's degree,free/reduced,none,64,56,60
female,group C,associate's degree,free/reduced,none,52,63,70
female,group D,associate's degree,standard,none,72,82,76
male,group C,some college,free/reduced,completed,73,61,71
female,group D,some college,standard,none,67,81,78
male,group B,high school,standard,none,86,84,80
male,group E,bachelor's degree,standard,none,79,75,65
female,group E,bachelor's degree,free/reduced,none,66,65,63
female,group C,high school,free/reduced,completed,45,65,67
female,group C,high school,free/reduced,completed,54,69,71
female,group C,associate's degree,standard,none,72,71,64
female,group B,associate's degree,standard,none,66,81,76
male,group C,high school,free/reduced,none,50,51,48
male,group B,associate's degree,free/reduced,completed,39,49,50
male,group B,some college,standard,none,66,65,72
female,group D,some college,free/reduced,none,42,46,54
female,group D,high school,free/reduced,none,39,53,49
female,group B,high school,free/reduced,none,77,75,81
female,group C,associate's degree,free/reduced,completed,69,90,87
female,group E,bachelor's degree,standard,none,86,88,86
female,group C,associate's degree,free/reduced,none,64,84,84
female,group D,associate's degree,standard,none,69,83,85
female,group E,bachelor's degree,free/reduced,none,86,95,92
female,group D,master's degree,free/reduced,completed,51,61,63
female,group B,bachelor's degree,free/reduced,completed,87,95,92
male,group E,master's degree,standard,completed,92,80,80
male,group A,some high school,standard,completed,72,70,68
female,group C,associate's degree,standard,completed,53,71,64
male,group D,some high school,standard,none,84,77,78
male,group C,some college,free/reduced,none,80,80,80
male,group C,some high school,standard,none,67,68,63
female,group C,some college,free/reduced,none,61,71,67
female,group D,high school,standard,none,68,79,75
female,group D,some high school,free/reduced,none,53,63,64
male,group B,some college,free/reduced,completed,44,49,47
male,group D,some high school,standard,none,85,79,80
female,group D,master's degree,standard,none,54,58,66
female,group D,some college,standard,none,75,85,81
female,group D,associate's degree,standard,none,65,81,80
female,group D,some college,standard,none,55,68,64
male,group E,bachelor's degree,standard,none,77,74,65
male,group B,some college,standard,completed,63,66,62
female,group D,high school,standard,completed,86,88,91
female,group E,bachelor's degree,standard,completed,75,86,89
male,group E,some high school,standard,completed,71,71,66
male,group C,some college,standard,none,81,60,67
female,group B,associate's degree,standard,none,68,76,69
female,group C,some high school,standard,none,82,77,82
male,group C,some high school,standard,none,50,51,51
female,group B,associate's degree,standard,completed,84,86,87
male,group B,associate's degree,standard,completed,76,70,69
female,group E,associate's degree,standard,completed,86,85,93
male,group C,high school,standard,none,45,47,35
female,group C,bachelor's degree,standard,none,55,62,59
male,group B,high school,free/reduced,none,63,66,61
male,group D,bachelor's degree,standard,completed,74,70,70
female,group E,bachelor's degree,standard,none,95,92,96
male,group C,high school,standard,none,82,78,67
male,group C,high school,standard,none,61,60,50
male,group E,high school,standard,none,85,71,73
female,group D,some college,standard,none,75,79,80
male,group E,some college,standard,none,74,66,64
male,group C,some high school,standard,none,55,54,52
female,group C,high school,standard,none,59,69,69
male,group C,associate's degree,free/reduced,none,64,67,56
female,group C,high school,standard,none,58,63,63
female,group E,some college,standard,none,79,86,79
female,group B,associate's degree,standard,completed,77,83,85
male,group C,high school,standard,none,70,63,66
female,group B,some college,standard,completed,73,85,83
female,group D,associate's degree,standard,none,76,77,80
female,group C,bachelor's degree,free/reduced,none,57,68,64
female,group B,high school,standard,none,57,62,65
female,group A,some college,standard,completed,70,78,79
male,group C,bachelor's degree,standard,none,90,94,92
male,group C,some college,free/reduced,completed,56,53,58
male,group C,some college,standard,completed,88,88,88
female,group C,high school,free/reduced,none,69,74,83
female,group B,high school,standard,none,70,73,78
male,group E,some high school,free/reduced,completed,41,32,31
female,group A,bachelor's degree,standard,none,83,94,88
male,group B,master's degree,standard,none,87,80,79
female,group B,high school,standard,none,58,66,60
male,group B,some high school,standard,completed,72,67,74
male,group D,some high school,standard,none,61,60,55
male,group A,bachelor's degree,standard,none,80,64,64
male,group C,some college,standard,none,78,73,72
female,group A,some college,standard,none,53,61,63
female,group B,some high school,standard,none,54,50,50
female,group B,associate's degree,standard,none,87,87,93
male,group E,some high school,standard,none,61,51,52
female,group C,some high school,free/reduced,none,53,62,55
female,group C,some college,free/reduced,completed,43,57,55
female,group D,some college,free/reduced,none,31,41,44
male,group B,master's degree,standard,none,85,83,82
male,group C,some high school,standard,none,84,68,68
male,group B,some college,standard,none,55,41,45
female,group A,some college,standard,none,51,71,69
male,group D,high school,standard,completed,72,62,67
female,group C,high school,standard,completed,56,64,69
female,group D,some college,standard,completed,82,98,100
female,group B,some high school,standard,none,67,68,66
female,group D,high school,standard,completed,73,88,88
female,group B,some college,standard,none,42,52,50
male,group C,high school,free/reduced,completed,60,68,64
female,group E,some high school,free/reduced,none,45,55,52
female,group E,high school,standard,none,73,70,71
female,group D,high school,standard,completed,70,77,80
female,group E,high school,standard,completed,58,72,71
male,group D,associate's degree,standard,completed,66,63,61
female,group D,bachelor's degree,standard,none,70,70,78
female,group D,some high school,free/reduced,none,50,61,61
female,group B,associate's degree,free/reduced,completed,38,47,47
female,group D,some college,free/reduced,none,50,66,62
female,group C,bachelor's degree,standard,none,42,54,53
female,group B,associate's degree,free/reduced,completed,53,69,72
male,group C,some college,standard,completed,82,89,82
female,group C,high school,free/reduced,completed,64,67,70
male,group C,some high school,standard,none,65,61,57
male,group A,high school,free/reduced,completed,59,59,60
female,group B,associate's degree,standard,none,74,94,88
female,group C,associate's degree,free/reduced,completed,54,73,75
female,group D,associate's degree,standard,none,70,76,75
female,group C,bachelor's degree,standard,none,88,91,93
male,group C,some college,standard,none,79,67,69
female,group C,associate's degree,free/reduced,completed,79,84,89
male,group C,some college,free/reduced,none,35,37,33
female,group B,some high school,free/reduced,none,60,66,68
female,group C,master's degree,standard,none,70,77,83
female,group D,associate's degree,standard,completed,67,86,92
female,group C,some college,standard,none,68,83,81
female,group D,associate's degree,free/reduced,completed,70,88,86
male,group B,high school,standard,none,62,47,44
female,group C,high school,standard,none,56,72,67
male,group E,some college,free/reduced,completed,73,65,67
female,group C,high school,free/reduced,none,72,82,77
female,group C,associate's degree,standard,none,93,95,91
male,group D,master's degree,free/reduced,none,54,53,46
female,group D,some high school,standard,none,57,69,72
male,group C,master's degree,standard,completed,83,85,81
female,group A,associate's degree,standard,none,77,76,76
female,group E,master's degree,standard,none,83,72,74
male,group D,high school,standard,none,80,71,73
female,group C,some high school,standard,none,72,71,76
male,group D,some high school,free/reduced,none,34,34,25
male,group D,some high school,free/reduced,none,55,51,50
male,group C,some college,free/reduced,completed,65,55,57
female,group C,bachelor's degree,standard,none,84,84,90
female,group C,some high school,free/reduced,none,66,88,83
male,group A,some college,standard,completed,76,79,76
female,group B,some college,free/reduced,none,66,73,71
male,group D,high school,free/reduced,completed,77,86,87
male,group A,bachelor's degree,free/reduced,none,72,66,64
male,group C,some college,standard,completed,85,84,82
female,group C,associate's degree,standard,completed,67,79,81
female,group D,associate's degree,free/reduced,none,65,78,73
male,group B,high school,standard,none,68,60,54
female,group D,some high school,standard,completed,74,82,90
male,group D,some high school,standard,none,57,57,52
female,group D,master's degree,free/reduced,none,42,51,57
female,group C,high school,standard,completed,65,66,67
female,group C,some college,standard,none,53,66,66
female,group B,some college,standard,none,59,62,64
female,group B,some high school,free/reduced,none,46,56,54
male,group D,some college,free/reduced,none,58,51,48
female,group A,high school,standard,none,47,64,60
male,group A,associate's degree,free/reduced,none,54,58,56
female,group C,some college,standard,none,76,75,80
male,group E,some high school,standard,none,73,64,68
female,group E,some college,standard,none,68,78,78
male,group D,some high school,standard,completed,95,95,95
female,group E,some college,standard,none,66,72,76
male,group C,associate's degree,standard,none,65,54,57
female,group D,some high school,standard,completed,56,66,60
male,group E,some college,standard,completed,93,85,90
female,group D,some college,standard,none,82,75,81
female,group D,some high school,standard,none,45,50,46
female,group D,some college,standard,completed,41,51,60
male,group B,some college,standard,none,89,84,79
male,group B,some college,standard,none,63,57,62
female,group D,some high school,standard,completed,58,59,63
female,group B,some high school,standard,completed,64,69,69
female,group C,some high school,free/reduced,none,34,47,41
female,group D,associate's degree,free/reduced,completed,73,72,80
female,group C,some high school,free/reduced,none,26,41,43
female,group B,some high school,free/reduced,none,27,40,37
female,group B,some high school,standard,none,29,46,39
male,group A,some college,standard,none,66,70,57
male,group B,associate's degree,free/reduced,none,64,55,51
female,group C,some high school,standard,none,54,61,56
female,group C,some college,free/reduced,completed,79,97,94
female,group D,associate's degree,free/reduced,completed,54,75,73
female,group C,bachelor's degree,standard,none,84,89,90
female,group C,associate's degree,standard,completed,71,85,82
female,group D,associate's degree,standard,completed,72,74,76
female,group A,associate's degree,free/reduced,none,60,67,67
male,group C,associate's degree,standard,completed,60,55,58
female,group A,some high school,standard,completed,66,75,76
female,group C,associate's degree,free/reduced,none,39,44,46
female,group A,some high school,standard,completed,57,69,72
male,group B,some college,free/reduced,none,68,67,68
